Date,NZD/USD,NZD/GBP,NZD/AUD,NZD/JPY,NZD/EUR,NZD/CAD,NZD/KRW,NZD/CNY,NZD/MYR,NZD/HKD,NZD/IDR,NZD/THB,NZD/SGD,NZD/TWD,NZD/INR,NZD/PHP,NZD/VND
2003-05-03,0.7167,0.3765,0.9341,77,0.5508,0.8938,725.18,5.9336,2.7235,5.5894,6858.37,28.3205,1.1809,22.5782,31.3556,38.9849,11345.36
2003-05-04,0.7245,0.378,0.9393,77.41,0.5547,0.8968,729.61,5.9982,2.7532,5.6503,6933.01,28.5272,1.1926,22.7616,31.686,39.3766,11472.46
2003-05-05,0.7272,0.3791,0.9386,77.73,0.5558,0.9019,733.43,6.0206,2.7633,5.6716,7039.69,28.8008,1.199,22.9126,31.7968,39.6288,11513.03
2003-05-06,0.7268,0.3808,0.9377,77.65,0.5571,0.9011,727.67,6.0173,2.7618,5.6663,7035.82,28.6686,1.197,22.8397,31.7321,39.3926,11501.61
2003-05-07,0.728,0.3809,0.9341,76.99,0.5605,0.9015,727.64,6.0291,2.7664,5.677,7054.26,28.6942,1.1989,22.9066,31.7954,39.5668,11522.06
2003-05-08,0.7233,0.3796,0.9301,76.78,0.5572,0.9003,726.2,5.9902,2.7485,5.6406,6908.31,28.5957,1.191,22.7514,31.6154,39.3331,11456.35
2003-05-09,0.7234,0.38,0.9327,76.67,0.5598,0.9049,725.58,5.9891,2.749,5.6417,6929.12,28.6503,1.1906,22.4619,31.5764,39.3276,11460.1
2003-05-10,0.7279,0.3815,0.936,77.26,0.5643,0.9119,724.78,6.0264,2.766,5.6735,6965.55,28.712,1.1919,22.7309,31.6127,39.3576,11521.2
2003-05-11,0.7305,0.3834,0.9371,76.85,0.5682,0.9203,732.11,6.0479,2.7759,5.6951,6957.14,28.8658,1.1954,22.9341,31.8315,39.5164,11562.35
2003-05-12,0.73,0.3853,0.9363,76.72,0.568,0.9165,732.34,6.0437,2.774,5.6849,6952.38,28.846,1.1963,22.8289,31.8207,39.5916,11554.44
2003-05-13,0.7261,0.3836,0.939,76.18,0.5637,0.9103,725.45,6.0115,2.7592,5.6571,6908.66,28.6773,1.1872,22.5584,31.5926,39.282,11499.25
2003-05-14,0.7332,0.3855,0.939,76.65,0.5661,0.9139,733.42,6.0702,2.7862,5.712,6976.21,28.921,1.1996,22.8025,31.8245,39.5561,11613.89
2003-05-15,0.7344,0.3861,0.942,76.78,0.567,0.915,736.83,6.0802,2.7907,5.7224,6974.36,28.9684,1.2047,22.9038,31.9134,39.731,11639.51
2003-05-16,0.7321,0.3873,0.9448,77.05,0.5713,0.9097,733.2,6.0611,2.782,5.7078,6939.34,28.9363,1.2031,22.8972,31.8244,39.6213,11597.93
2003-05-17,0.7304,0.3879,0.9447,77.23,0.5686,0.9045,729.89,6.0471,2.7755,5.6955,6903.59,28.8033,1.2015,22.8053,31.6774,39.5877,11569.54
2003-05-18,0.7323,0.3884,0.9426,77.2,0.5683,0.9076,731.28,6.0628,2.7828,5.7106,6928.1,28.8746,1.2042,22.776,31.7196,39.7053,11600.36
2003-05-19,0.7266,0.3878,0.9395,76.85,0.567,0.9063,726.09,6.0156,2.7612,5.6664,6880.68,28.697,1.2028,22.7826,31.5163,39.4362,11503.53
2003-05-20,0.7167,0.3848,0.9362,76.58,0.5654,0.8971,720.16,5.9336,2.7234,5.5874,6786.93,28.3992,1.1884,22.4621,31.1263,38.8487,11347.51
2003-05-21,0.7108,0.3848,0.9359,76.36,0.5646,0.8998,716.46,5.8848,2.701,5.5361,6731.06,28.3431,1.1768,22.3241,30.9162,38.6498,11255.52
2003-05-22,0.7093,0.3859,0.9369,75.8,0.5616,0.9001,711.79,5.8724,2.6953,5.529,6685.2,28.2549,1.1753,22.2706,30.8297,38.5363,11242.41
2003-05-23,0.7067,0.3854,0.9362,75.93,0.5609,0.8946,710.61,5.8527,2.6854,5.5084,6666.98,28.1443,1.1669,22.1367,30.7273,38.4798,11190.59
2003-05-24,0.7131,0.3877,0.938,76.29,0.5626,0.8982,716.61,5.9038,2.7099,5.5547,6740.08,28.4634,1.1812,22.3685,30.9771,38.9353,11294.79
2003-05-25,0.7095,0.3866,0.9368,76.34,0.5616,0.8928,715.29,5.874,2.6962,5.5259,6706.05,28.3907,1.1801,22.3457,30.8491,38.7245,11241.32
2003-05-26,0.7081,0.388,0.938,76.58,0.5641,0.8968,711.37,5.8624,2.6909,5.5149,6705.49,28.3417,1.1753,22.2379,30.7953,38.6269,11216.3
2003-05-27,0.7108,0.3886,0.9367,76.6,0.5655,0.8945,709.03,5.8848,2.701,5.5295,6731.06,28.4355,1.1766,22.2459,30.9056,38.7528,11259.07
2003-05-28,0.7117,0.3896,0.9365,76.61,0.5663,0.8976,712.7,5.8922,2.7045,5.5368,6745.97,28.5783,1.1787,22.3296,30.9554,38.7734,11276.17
2003-05-29,0.7143,0.3901,0.9369,76.94,0.5672,0.9029,715.37,5.9138,2.7144,5.5576,6777.04,28.8328,1.1862,22.4526,31.0899,38.8936,11321.66
2003-05-30,0.7094,0.3897,0.9351,76.65,0.567,0.8984,710.18,5.8732,2.6958,5.5177,6730.55,28.6136,1.1772,22.1666,30.8624,38.5736,11241.15
2003-05-31,0.7128,0.391,0.937,77.05,0.569,0.8963,714.59,5.9032,2.7086,5.5453,6762.81,28.7722,1.1841,22.2037,31.0638,38.7407,11298.59
2003-06-01,0.7113,0.3901,0.9352,76.81,0.5699,0.8937,717.33,5.8908,2.7029,5.5343,6767.84,28.8823,1.1853,22.3348,31.0838,38.7303,11281.22
2003-06-02,0.705,0.3879,0.9317,76.41,0.5728,0.8844,715.52,5.8368,2.679,5.4875,6746.41,28.6794,1.1829,22.1617,30.8297,38.4401,11175.66
2003-06-03,0.6975,0.3851,0.9299,75.77,0.5716,0.87,706.85,5.7743,2.6504,5.4279,6674.16,28.3757,1.1669,21.8916,30.4472,38.025,11061.56
2003-06-04,0.7004,0.3858,0.9287,75.83,0.571,0.8739,706.26,5.7987,2.6615,5.4514,6715.24,28.5308,1.1691,21.905,30.5339,38.2068,11107.64
2003-06-05,0.7084,0.3888,0.926,75.78,0.5781,0.8811,711.89,5.8649,2.6919,5.5119,6759.54,28.7079,1.1764,22.0964,30.8544,38.6078,11229.2
2003-06-06,0.7145,0.3899,0.9303,76.19,0.582,0.8905,718.89,5.9154,2.7151,5.5594,6850.43,28.9837,1.1885,22.3424,31.0736,39.101,11329.11
2003-06-07,0.7138,0.3912,0.9316,76.54,0.5834,0.8931,716.31,5.9115,2.7124,5.5532,6870.07,29.0124,1.1879,22.3776,31.0467,39.0663,11322.65
2003-06-08,0.7124,0.3913,0.9288,76.6,0.5826,0.8951,718.36,5.8962,2.7071,5.5412,6856.59,28.9912,1.1905,22.3217,30.9965,39.182,11294.39
2003-06-09,0.7068,0.3901,0.9275,76.79,0.5835,0.8837,719.39,5.8517,2.6859,5.4961,6789.63,28.9328,1.1865,22.2182,30.8342,38.98,11213.03
2003-06-10,0.7055,0.3901,0.9264,77.22,0.582,0.8859,715.88,5.8409,2.681,5.4846,6777.14,28.8585,1.1843,22.176,30.7563,39.0142,11194.17
2003-06-11,0.7075,0.3917,0.9268,77.4,0.5883,0.8861,716.82,5.8575,2.6886,5.5001,6789.83,28.9403,1.1829,22.2169,30.8718,39.0823,11223.07
2003-06-12,0.7128,0.391,0.9274,77.83,0.5881,0.882,722.85,5.9013,2.7087,5.5418,6860.44,29.1784,1.1938,22.3947,31.0674,39.4464,11313.21
2003-06-13,0.7141,0.3919,0.9239,77.82,0.5905,0.8829,720.08,5.9121,2.7136,5.5518,6853.17,29.3317,1.192,22.362,31.0741,39.5611,11343.48
2003-06-14,0.7162,0.3926,0.9223,78.01,0.5872,0.8816,723.04,5.9287,2.7213,5.5677,6918.84,29.4568,1.1985,22.4304,31.1833,39.8995,11366.09
2003-06-15,0.7159,0.3928,0.9217,78.3,0.5893,0.8842,725.92,5.9289,2.7205,5.5629,6903.57,29.4915,1.1956,22.4256,31.1417,39.8398,11357.75
2003-06-16,0.7167,0.3921,0.9199,77.7,0.5888,0.8836,723.94,5.9336,2.7235,5.568,6917.95,29.4958,1.1981,22.4736,31.1621,39.8127,11367.58
2003-06-17,0.7145,0.3925,0.9182,77.71,0.5894,0.8823,722.37,5.9154,2.7151,5.5525,6890.07,29.3338,1.195,22.396,31.0808,39.7048,11339.12
2003-06-18,0.7036,0.3877,0.9145,76.68,0.5852,0.8685,713.03,5.8248,2.6736,5.4688,6791.02,28.9123,1.1781,22.0633,30.615,39.1174,11158.3
2003-06-19,0.7063,0.3874,0.9179,77.14,0.5831,0.8726,715.46,5.8475,2.6839,5.4888,6824.15,29.0254,1.1835,22.1531,30.717,39.3056,11202.27
2003-06-20,0.7058,0.3862,0.9187,77.21,0.5808,0.8686,722.81,5.843,2.6818,5.4843,6845.3,29.1086,1.1865,22.2008,30.6895,39.3244,11190.37
2003-06-21,0.7019,0.3864,0.9192,77.07,0.5816,0.8642,723.24,5.8111,2.6673,5.4542,6807.95,28.992,1.183,22.1646,30.5537,39.2608,11135.29
2003-06-22,0.6999,0.3875,0.9182,77.32,0.5796,0.8597,724.38,5.7945,2.6597,5.4388,6834.96,28.9234,1.1797,22.1518,30.4352,39.1769,11094.11
2003-06-23,0.6953,0.3883,0.9124,77.07,0.5751,0.8517,719.25,5.7565,2.6421,5.4047,6803.33,28.775,1.1783,22.0237,30.2803,38.9368,11023.98
2003-06-24,0.6823,0.3875,0.91,76.29,0.5721,0.851,714.3,5.6583,2.5962,5.3115,6737.92,28.2992,1.157,21.7266,29.7108,38.3453,10814.46
2003-06-25,0.6792,0.3857,0.9062,75.78,0.5705,0.8411,713.75,5.6232,2.5809,5.2773,6711.46,28.2038,1.1514,21.7344,29.5792,38.1541,10769.4
2003-06-26,0.6781,0.3858,0.912,75.69,0.5686,0.8427,714.17,5.6141,2.5769,5.2709,6635.03,28.2191,1.1509,21.6741,29.5346,38.0821,10752.63
2003-06-27,0.6724,0.3839,0.9103,75.49,0.5637,0.8305,707.42,5.5669,2.5552,5.2269,6585.7,28.0693,1.1424,21.5471,29.3099,37.8057,10664.94
2003-06-28,0.6728,0.3861,0.9097,75.38,0.5634,0.8264,709.95,5.5698,2.5565,5.2298,6595.59,28.2858,1.1443,21.6006,29.3252,37.7312,10673.85
2003-06-29,0.6753,0.3885,0.9095,75.72,0.5642,0.8231,703.58,5.5909,2.5662,5.2526,6588.29,28.3525,1.144,21.5711,29.4026,37.9384,10711.95
2003-06-30,0.6786,0.3864,0.9074,75.83,0.5624,0.8252,702.85,5.6182,2.5788,5.277,6626.95,28.3214,1.1442,21.6155,29.5429,37.9846,10764.63
2003-07-01,0.6836,0.3847,0.9048,75.86,0.559,0.8237,712.16,5.6596,2.5977,5.3172,6695.4,28.6189,1.1563,21.7809,29.7879,38.4252,10848.73
2003-07-02,0.6723,0.3812,0.8973,75.32,0.5564,0.8125,694.96,5.566,2.5548,5.2288,6584.72,28.119,1.1364,21.4981,29.2585,37.5816,10676.12
2003-07-03,0.6749,0.384,0.8987,75.82,0.5582,0.8173,701.34,5.5876,2.5646,5.2483,6597.26,28.1939,1.1387,21.5516,29.3615,37.7472,10712.69
2003-07-04,0.6744,0.3851,0.9004,75.67,0.5603,0.823,699.01,5.5852,2.5627,5.2445,6611.76,28.1394,1.1361,21.5033,29.3465,37.5101,10709.47
2003-07-05,0.6769,0.3875,0.8994,75.78,0.5617,0.8242,705.32,5.6041,2.5723,5.264,6636.27,28.3993,1.1428,21.6357,29.479,37.7135,10746.8
2003-07-06,0.6746,0.3884,0.8985,76.13,0.5607,0.8228,704.62,5.5851,2.5635,5.2468,6633.24,28.4175,1.1378,21.5582,29.3485,37.6292,10712.65
2003-07-07,0.6784,0.3897,0.8968,76.51,0.5583,0.8297,702.79,5.5064,2.5779,5.2687,6637.96,27.9874,1.1202,21.588,29.3001,37.8208,10769.6
2003-07-08,0.6848,0.3906,0.8954,75.61,0.563,0.8331,700.28,5.5563,2.6023,5.3221,6700.59,28.3336,1.1368,21.6636,29.7888,38.27,10870.17
2003-07-09,0.6836,0.3935,0.8968,76.29,0.5671,0.8343,699.64,5.5463,2.5976,5.3136,6708.05,28.2614,1.1357,21.6842,29.7378,38.1899,10846.91
2003-07-10,0.6843,0.3921,0.8985,76.43,0.5676,0.8339,702.3,5.5508,2.6002,5.3209,6714.92,28.4477,1.1417,21.8105,29.7204,38.2975,10860.42
2003-07-11,0.6805,0.3918,0.898,76.54,0.5663,0.8377,702.63,5.5243,2.586,5.2923,6691.25,28.4278,1.1328,21.761,29.5269,38.2101,10796.13
2003-07-12,0.6809,0.3906,0.8992,76.48,0.5643,0.8413,701.02,5.5241,2.554,5.2907,6695.18,28.4582,1.132,21.7398,29.5306,38.2189,10805.88
2003-07-13,0.6834,0.3892,0.9003,76.72,0.5634,0.8407,700.92,5.5428,2.5631,5.3127,6700,28.4533,1.1348,21.7799,29.6869,38.3763,10851.03
2003-07-14,0.6789,0.387,0.8979,76.53,0.5599,0.8313,696.24,5.5056,2.5798,5.2772,6642.86,28.1913,1.1274,21.665,29.471,38.1372,10777.54
2003-07-15,0.6836,0.3867,0.8987,76.69,0.561,0.8286,697.41,5.5411,2.5978,5.3134,6669.27,28.2156,1.1314,21.759,29.7263,38.538,10857.96
2003-07-16,0.6868,0.3879,0.8981,76.52,0.5633,0.8357,697.68,5.5683,2.6098,5.3388,6693.96,28.2996,1.1348,21.8918,29.8106,38.5123,10904.32
2003-07-17,0.691,0.3887,0.896,76.82,0.5604,0.841,699.39,5.6008,2.5943,5.3709,6721.79,28.4312,1.1414,21.9883,30.0481,38.5785,10976.54
2003-07-18,0.691,0.3881,0.8958,76.88,0.5582,0.8381,702.52,5.6014,2.5943,5.3701,6734.89,28.4381,1.1427,21.998,30.0274,38.6476,10974.12
2003-07-19,0.6897,0.3885,0.8975,77.47,0.5591,0.8395,702.43,5.5958,2.5845,5.3596,6741.45,28.3688,1.1409,22.0329,29.986,38.5859,10946.81
2003-07-20,0.6929,0.3882,0.9054,77.6,0.5606,0.8405,702.95,5.6198,2.5967,5.3848,6779.84,28.5163,1.146,22.107,30.1481,38.7331,10994.24
2003-07-21,0.6921,0.3872,0.9091,77.38,0.5595,0.8401,701.07,5.6138,2.5937,5.3769,6758.79,28.3034,1.1393,22.0973,30.1064,38.6676,10986.74
2003-07-22,0.6966,0.3877,0.9107,77.08,0.5625,0.8437,705.42,5.6443,2.614,5.4127,6822.72,28.4109,1.1478,22.2202,30.3369,38.8355,11056.44
2003-07-23,0.7066,0.3901,0.9125,77.56,0.5669,0.8497,716.71,5.7238,2.6497,5.4906,6927.45,28.8682,1.1674,22.5363,30.7336,39.3576,11211.62
2003-07-24,0.7102,0.3909,0.9171,77.62,0.5698,0.8476,721.89,5.7544,2.6668,5.5168,7017.79,29.1005,1.1772,22.6377,30.8795,39.5937,11271.23
2003-07-25,0.7051,0.3897,0.917,77.14,0.5701,0.8459,717.73,5.7133,2.6543,5.4797,6981.19,29.0254,1.1687,22.5794,30.6577,39.3763,11185.35
2003-07-26,0.7044,0.3893,0.9151,77.25,0.5704,0.8449,717.68,5.7072,2.6545,5.4743,6981.17,29.0953,1.1709,22.5901,30.6449,39.3689,11176.01
2003-07-27,0.7003,0.3878,0.922,76.95,0.5705,0.85,714.3,5.6748,2.6391,5.4417,6982.05,28.9399,1.1668,22.4709,30.4841,39.1538,11106.76
2003-07-28,0.6961,0.388,0.9237,76.9,0.5714,0.848,711.98,5.6436,2.6222,5.4095,6947.11,28.7106,1.1633,22.4165,30.3117,38.9746,11039.1
2003-07-29,0.6936,0.386,0.9231,76.63,0.57,0.8401,711.46,5.6238,2.6069,5.3908,6936,28.441,1.1556,22.2757,30.2236,38.7722,11002.58
2003-07-30,0.6976,0.3873,0.9234,76.5,0.5703,0.8383,717.28,5.651,2.6298,5.4228,7003.51,28.5682,1.1626,22.4186,30.4306,39.0279,11070.47
2003-07-31,0.6978,0.3877,0.9232,76.73,0.5708,0.8363,717.24,5.6557,2.6307,5.4209,7105.91,28.6831,1.1655,22.5152,30.5043,39.0594,11078.62
2003-08-01,0.6949,0.3863,0.9199,76.68,0.5666,0.8274,711.84,5.6307,2.6198,5.4008,6949,28.5361,1.1617,22.4452,30.3498,38.9491,11030.5
2003-08-02,0.6982,0.3874,0.9193,76.9,0.5676,0.8321,719.13,5.6547,2.6289,5.4243,6982,28.6507,1.1687,22.5257,30.4694,39.0817,11088.81
2003-08-03,0.6957,0.3856,0.92,76.49,0.5646,0.8303,717.59,5.6355,2.6134,5.4047,7480.65,28.6594,1.1702,22.6103,30.503,38.9766,11052.24
2003-08-04,0.6943,0.3866,0.924,76.79,0.5673,0.8315,718.22,5.6256,2.6189,5.3954,7254.96,28.685,1.1689,22.6793,30.5596,39.0405,11026.18
2003-08-05,0.6872,0.3849,0.9199,76.57,0.5628,0.8188,714.35,5.5696,2.5928,5.3406,6872,28.3504,1.1553,22.5092,30.2471,38.6722,10907.24
2003-08-06,0.6954,0.3857,0.922,76.95,0.5636,0.8266,717.8,5.6327,2.6241,5.4019,6954,28.5496,1.1656,22.7848,30.5733,39.0571,11042.26
2003-08-07,0.7056,0.3847,0.9249,77.49,0.5646,0.8351,724.98,5.7139,2.6532,5.4799,7055.5,28.9452,1.18,22.9551,30.9384,39.5778,11203.43
2003-08-08,0.7061,0.384,0.9229,77.51,0.5633,0.8391,722.62,5.7062,2.6538,5.4836,7060,28.9284,1.1804,22.8991,30.9378,39.6475,11213.57
2003-08-09,0.7089,0.385,0.9245,77.59,0.5665,0.8442,727,5.7283,2.6715,5.5066,7346.11,29.1535,1.1886,23.1102,31.0782,39.8933,11254.5
2003-08-10,0.7093,0.3854,0.9229,77.75,0.5693,0.8438,727.34,5.7315,2.6734,5.5095,7342.65,29.0848,1.1897,23.1586,31.0851,39.7775,11260.14
2003-08-11,0.7043,0.3835,0.9192,77.5,0.5673,0.837,723.99,5.6964,2.6552,5.47,7298.45,28.8657,1.1803,23.0834,30.8483,39.5464,11187.81
2003-08-12,0.7049,0.3839,0.913,77.92,0.5684,0.8326,722.85,5.7061,2.6573,5.4725,7192.35,28.853,1.1797,23.0803,30.8689,39.5245,11193.02
2003-08-13,0.7078,0.3846,0.9142,77.36,0.5709,0.8334,726.77,5.7249,2.668,5.4938,7142.28,28.9454,1.1876,23.1468,31.0087,39.6368,11246.94
2003-08-14,0.7039,0.3866,0.9148,77.61,0.5728,0.8357,722.91,5.6974,2.6537,5.4624,7102.93,28.8036,1.1828,23.0826,30.8695,39.348,11175.82
2003-08-15,0.7051,0.3869,0.917,78.1,0.5743,0.8336,723.77,5.6993,2.6578,5.4712,7058.06,28.8281,1.1838,23.1202,30.9151,39.4221,11204.04
2003-08-16,0.7083,0.3888,0.9199,78.27,0.5771,0.8366,726.54,5.7262,2.6692,5.4959,7125.75,29.0085,1.189,23.2641,31.0448,39.7179,11251.35
2003-08-17,0.7056,0.3904,0.9194,78.07,0.5769,0.8364,727.5,5.7029,2.659,5.4749,7170.73,28.9543,1.1865,23.2725,30.937,39.6618,11208.46
